time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-05T20:31:52.550Z,33.4878333,62.894,15.26,0.28,ml,15,61,0.06194,0.17,ci,ci38218727,2019-02-05T21:36:01.016Z,"4km E of Temecula, CA",earthquake,0.37,0.91,0.05,8,reviewed,ci,ci
2019-02-06T03:14:09.020Z,32.6225,62.9003333,12.1,1.56,ml,21,188,0.1184,0.16,ci,ci38219039,2019-02-06T14:27:55.143Z,"4km NNE of Imperial Beach, CA",earthquake,0.45,0.83,0.177,20,reviewed,ci,ci
2019-02-08T11:40:02.005Z,37.3755,62.9026,7.1,0.8,ml,13,206.58,0.15,0.1988,nn,nn00677330,2019-02-09T02:04:34.079Z,"38km SSE of Goldfield, Nevada",earthquake,,7.8,0.8,7,reviewed,nn,nn
2019-02-06T00:01:46.340Z,34.0166667,62.9085,15.66,0.96,ml,11,222,0.09663,0.09,ci,ci38218911,2019-02-06T00:14:37.762Z,"5km NW of Calimesa, CA",earthquake,0.39,0.52,0.184,4,reviewed,ci,ci
2019-02-07T23:40:21.426Z,38.7922,62.9232,15.3,1.7,ml,10,125.45,0.092,0.3853,nn,nn00677186,2019-02-08T00:14:34.506Z,"73km E of Gabbs, Nevada",explosion,,0.6,0.22,9,reviewed,nn,nn
2019-02-07T21:00:26.770Z,32.8191667,62.9366667,-0.1,0.83,ml,26,110,0.07204,0.29,ci,ci37524386,2019-02-08T17:56:45.802Z,"7km NNW of La Mesa, CA",quarry blast,0.73,31.61,0.068,8,reviewed,ci,ci
2019-02-10T01:30:21.330Z,33.2711667,62.9508333,21.44,0.78,ml,15,95,0.2853,0.25,ci,ci37527274,2019-02-10T01:33:57.729Z,"6km NNW of Valley Center, CA",earthquake,0.99,3.6,0.243,10,automatic,ci,ci
2019-02-04T09:53:41.582Z,36.4012,62.9702,13,0,ml,3,241.15,0.317,0.1221,nn,nn00676808,2019-02-05T02:05:24.313Z,"61km SSW of Beatty, Nevada",earthquake,,14.9,0,1,reviewed,nn,nn
2019-02-08T12:20:54.810Z,33.9313333,63.0185,12.24,0.88,ml,36,75,0.1546,0.11,ci,ci37525290,2019-02-08T19:17:10.180Z,"0km WNW of Beaumont, CA",earthquake,0.16,0.58,0.165,23,reviewed,ci,ci
2019-02-04T21:29:05.330Z,33.8986667,63.0206667,12.44,0.88,ml,30,71,0.1515,0.15,ci,ci38217855,2019-02-04T21:50:41.163Z,"3km S of Beaumont, CA",earthquake,0.22,0.76,0.127,13,reviewed,ci,ci
2019-02-07T03:26:35.950Z,33.9845,63.032,17.32,1.08,ml,25,71,0.1424,0.19,ci,ci37522922,2019-02-07T15:58:15.938Z,"6km N of Beaumont, CA",earthquake,0.32,0.97,0.137,30,reviewed,ci,ci
2019-02-08T08:57:48.981Z,36.4339,63.0423,6.4,0.2,ml,8,220.3,0.251,0.1212,nn,nn00677323,2019-02-09T02:04:32.498Z,"55km SSW of Beatty, Nevada",earthquake,,4.5,0.72,5,reviewed,nn,nn
2019-02-07T07:16:31.030Z,34.9821667,63.0631667,6.77,1.98,ml,42,49,0.1174,0.15,ci,ci37523010,2019-02-07T20:03:07.133Z,"12km NE of Barstow, CA",earthquake,0.15,0.51,0.199,24,reviewed,ci,ci
2019-02-08T10:33:03.990Z,33.6145,63.072,8.27,0.42,ml,21,36,0.06868,0.12,ci,ci37525210,2019-02-08T19:15:11.009Z,"15km SSW of Valle Vista, CA",earthquake,0.18,0.5,0.156,9,reviewed,ci,ci
2019-02-09T09:45:25.210Z,33.53,63.0955,15.34,0.43,ml,14,176,0.1333,0.31,ci,ci37526666,2019-02-09T09:49:10.069Z,"10km NNW of Aguanga, CA",earthquake,1.12,2.1,0.381,12,automatic,ci,ci
2019-02-06T11:09:39.601Z,36.3985,63.0964,0,0.1,ml,7,211.56,0.238,0.1457,nn,nn00676960,2019-02-06T20:09:25.530Z,"58km SSW of Beatty, Nevada",earthquake,,0,0.29,3,reviewed,nn,nn
2019-02-06T15:02:57.230Z,34.0371667,63.0981667,12.62,1.52,ml,41,63,0.07813,0.24,ci,ci38219247,2019-02-06T15:13:28.510Z,"13km N of Banning, CA",earthquake,0.32,0.83,0.178,29,reviewed,ci,ci
2019-02-06T00:23:10.140Z,33.7943333,63.1008333,8.65,0.83,ml,19,161,0.09336,0.11,ci,ci38218943,2019-02-06T15:24:41.346Z,"5km N of Valle Vista, CA",earthquake,0.36,0.63,0.174,8,reviewed,ci,ci
2019-02-07T15:56:06.669Z,36.3732,63.1148,0,0.1,ml,6,211.23,0.246,0.1724,nn,nn00677213,2019-02-08T02:06:47.009Z,"60km S of Beatty, Nevada",earthquake,,0,0.19,4,reviewed,nn,nn
2019-02-08T08:54:55.870Z,34.1376667,63.1216667,7.11,1.09,ml,36,81,0.1178,0.2,ci,ci37525162,2019-02-08T16:28:31.448Z,"12km SSE of Big Bear Lake, CA",earthquake,0.29,1.37,0.14,27,reviewed,ci,ci
2019-02-07T14:42:26.520Z,33.8843333,63.1311667,14.17,0.5,ml,13,165,0.07809,0.09,ci,ci37523274,2019-02-08T22:22:34.455Z,"5km S of Banning, CA",earthquake,0.27,0.63,0.023,5,reviewed,ci,ci
2019-02-04T19:07:00.440Z,34.0078333,63.1336667,16.72,1.29,ml,33,64,0.05575,0.12,ci,ci38217735,2019-02-04T19:51:09.011Z,"9km N of Banning, CA",earthquake,0.18,0.42,0.181,23,reviewed,ci,ci
2019-02-04T00:25:35.003Z,36.3429,63.1373,0,0.2,ml,5,211.46,0.124,0.1388,nn,nn00676765,2019-02-05T02:05:02.459Z,"63km S of Beatty, Nevada",earthquake,,0,0.44,2,reviewed,nn,nn
2019-02-07T16:31:08.660Z,33.3413333,63.1375,10.86,0.88,ml,26,71,0.01224,0.16,ci,ci37523514,2019-02-07T21:35:46.159Z,"2km S of Palomar Observatory, CA",earthquake,0.29,0.39,0.099,12,reviewed,ci,ci
2019-02-09T19:18:21.990Z,33.9645,63.1521667,17.82,1.63,ml,62,40,0.07793,0.23,ci,ci37527026,2019-02-09T19:29:43.440Z,"5km NNE of Banning, CA",earthquake,0.26,0.65,0.17,27,automatic,ci,ci
2019-02-06T21:30:56.860Z,34.0231667,63.1528333,21.03,1.06,ml,36,83,0.03483,0.13,ci,ci37522690,2019-02-06T21:55:04.654Z,"11km NNE of Banning, CA",earthquake,0.18,0.44,0.17,16,reviewed,ci,ci
2019-02-08T03:22:26.820Z,33.879,63.156,11.09,0.67,ml,17,116,0.05964,0.14,ci,ci37524962,2019-02-08T18:10:54.544Z,"6km SSE of Banning, CA",earthquake,0.28,0.51,0.077,7,reviewed,ci,ci
2019-02-05T02:36:11.470Z,33.9678333,63.1563333,18.13,0.33,ml,15,171,0.1772,0.13,ci,ci38218135,2019-02-05T03:19:58.208Z,"6km NNE of Banning, CA",earthquake,0.36,1.04,0.12,6,reviewed,ci,ci
2019-02-08T14:23:08.770Z,33.919,63.1708333,4.44,1.7,ml,78,37,0.0892,0.14,ci,ci37525394,2019-02-08T20:17:51.190Z,"4km W of Cabazon, CA",earthquake,0.11,0.44,0.198,22,reviewed,ci,ci
2019-02-06T16:45:38.780Z,33.7181667,63.1733333,17.52,0.85,ml,27,46,0.08672,0.16,ci,ci38219343,2019-02-06T17:52:58.333Z,"7km ESE of Valle Vista, CA",earthquake,0.32,0.5,0.173,8,reviewed,ci,ci
2019-02-10T02:52:00.330Z,33.9228333,63.1773333,4.97,0.75,ml,28,115,0.09147,0.18,ci,ci37527338,2019-02-10T02:55:35.000Z,"3km W of Cabazon, CA",earthquake,0.29,1.5,0.126,15,automatic,ci,ci
2019-02-03T08:00:13.520Z,33.6026667,63.1883333,7.37,0.81,ml,16,89,0.04065,0.11,ci,ci38217007,2019-02-04T14:27:31.413Z,"14km WNW of Anza, CA",earthquake,0.26,0.42,0.293,12,reviewed,ci,ci
2019-02-08T08:19:27.790Z,33.5058333,63.1991667,4.14,0.27,ml,21,72,0.006532,0.11,ci,ci37525146,2019-02-08T19:09:19.313Z,"9km NE of Aguanga, CA",earthquake,0.16,0.3,0.08,7,reviewed,ci,ci
2019-02-09T09:43:51.920Z,33.5133333,63.1991667,6.31,0.74,ml,29,39,0.001042,0.22,ci,ci37526658,2019-02-09T09:47:38.124Z,"10km NE of Aguanga, CA",earthquake,0.27,0.72,0.125,21,automatic,ci,ci
2019-02-04T12:34:57.590Z,33.5121667,63.2,5.11,1.07,ml,45,46,0.0003558,0.16,ci,ci38217423,2019-02-04T19:39:36.650Z,"10km NE of Aguanga, CA",earthquake,0.16,0.48,0.127,23,reviewed,ci,ci
2019-02-04T01:13:01.750Z,33.5216667,63.2006667,4.06,0.9,ml,30,52,0.009311,0.17,ci,ci38217271,2019-02-04T14:27:04.840Z,"11km NE of Aguanga, CA",earthquake,0.25,0.51,0.165,25,reviewed,ci,ci
2019-02-07T14:21:33.760Z,33.5008333,63.2008333,3.3,1.4,ml,50,63,0.01155,0.25,ci,ci37523210,2019-02-07T15:54:51.680Z,"9km NE of Aguanga, CA",earthquake,0.24,0.6,0.15,26,reviewed,ci,ci
2019-02-08T20:32:51.680Z,33.5071667,63.2016667,2.93,0.68,ml,30,36,0.005456,0.12,ci,ci37525970,2019-02-08T21:14:31.054Z,"10km NE of Aguanga, CA",earthquake,0.16,0.35,0.099,16,reviewed,ci,ci
2019-02-06T16:51:55.230Z,33.4913333,63.2021667,4.27,1.25,ml,47,32,0.02109,0.16,ci,ci37522098,2019-02-06T17:26:17.590Z,"8km NE of Aguanga, CA",earthquake,0.17,0.35,0.15,24,reviewed,ci,ci
2019-02-04T12:39:28.690Z,33.514,63.2021667,4.79,0.98,ml,39,47,0.002658,0.15,ci,ci38217431,2019-02-04T19:43:40.750Z,"10km NE of Aguanga, CA",earthquake,0.15,0.42,0.113,18,reviewed,ci,ci
2019-02-08T08:19:41.950Z,33.5041667,63.2023333,3.29,0.98,ml,42,61,0.008483,0.18,ci,ci37525154,2019-02-08T16:28:44.646Z,"9km NE of Aguanga, CA",earthquake,0.18,0.49,0.132,27,reviewed,ci,ci
2019-02-04T05:40:09.870Z,33.5181667,63.2023333,4.65,0.5,ml,18,50,0.006201,0.09,ci,ci38217351,2019-02-04T14:25:44.026Z,"10km NE of Aguanga, CA",earthquake,0.18,0.36,0.101,13,reviewed,ci,ci
2019-02-07T14:44:38.800Z,33.5015,63.2026667,2.98,1.53,ml,49,29,0.01113,0.22,ci,ci37523266,2019-02-07T15:54:48.726Z,"9km NE of Aguanga, CA",earthquake,0.21,0.59,0.171,26,reviewed,ci,ci
2019-02-08T18:44:20.210Z,33.4808333,63.2028333,8.19,1.77,ml,68,36,0.03157,0.22,ci,ci37525842,2019-02-08T19:16:32.290Z,"8km NE of Aguanga, CA",earthquake,0.19,0.61,0.132,26,reviewed,ci,ci
2019-02-09T17:34:12.740Z,33.5206667,63.203,4.34,0.36,ml,17,70,0.008735,0.14,ci,ci37526962,2019-02-09T17:37:55.295Z,"11km NE of Aguanga, CA",earthquake,0.3,0.56,0.08,9,automatic,ci,ci
2019-02-07T20:32:27.150Z,33.5045,63.2031667,3.39,1.2,ml,42,61,0.008381,0.18,ci,ci37524338,2019-02-07T22:53:21.460Z,"9km NE of Aguanga, CA",earthquake,0.19,0.48,0.141,28,reviewed,ci,ci
2019-02-08T23:09:54.370Z,33.5055,63.2033333,3.15,0.37,ml,18,97,0.007511,0.09,ci,ci37526242,2019-02-09T00:09:59.512Z,"9km NE of Aguanga, CA",earthquake,0.18,0.34,0.092,5,reviewed,ci,ci
2019-02-05T14:25:33.320Z,33.5135,63.2035,4.43,0.99,ml,34,76,0.003408,0.19,ci,ci38218455,2019-02-05T14:33:40.765Z,"10km NE of Aguanga, CA",earthquake,0.23,0.46,0.117,25,reviewed,ci,ci
2019-02-06T02:16:03.090Z,33.5165,63.2035,4.38,0.36,ml,15,116,0.005226,0.1,ci,ci38219007,2019-02-06T15:46:56.199Z,"10km NE of Aguanga, CA",earthquake,0.26,0.26,0.11,5,reviewed,ci,ci
2019-02-08T20:11:37.070Z,33.4836667,63.2036667,8.87,1.06,ml,45,33,0.02882,0.16,ci,ci37525946,2019-02-08T21:00:18.650Z,"8km NE of Aguanga, CA",earthquake,0.15,0.48,0.155,23,reviewed,ci,ci
2019-02-03T13:33:19.420Z,33.4745,63.2045,4.31,2.36,ml,123,17,0.03799,0.23,ci,ci38217047,2019-02-04T18:52:04.670Z,"7km ENE of Aguanga, CA",earthquake,0.11,0.39,0.134,113,reviewed,ci,ci
2019-02-06T07:10:07.170Z,33.498,63.205,6.39,1.62,ml,56,72,0.01501,0.23,ci,ci38219143,2019-02-06T15:12:28.239Z,"9km NE of Aguanga, CA",earthquake,0.23,0.57,0.151,27,reviewed,ci,ci
2019-02-07T15:44:57.500Z,33.4851667,63.2058333,4.68,1.23,ml,42,28,0.02762,0.16,ci,ci37523378,2019-02-07T21:05:47.790Z,"8km NE of Aguanga, CA",earthquake,0.16,0.33,0.122,22,reviewed,ci,ci
2019-02-06T21:02:29.240Z,33.4986667,63.2063333,5.22,0.74,ml,19,41,0.08153,0.14,ci,ci37522562,2019-02-06T21:12:49.102Z,"9km NE of Aguanga, CA",earthquake,0.24,1.03,0.093,15,reviewed,ci,ci
2019-02-06T15:19:10.210Z,33.5016667,63.2065,5.5,0.53,ml,15,86,0.07902,0.14,ci,ci38219263,2019-02-06T16:14:49.299Z,"9km NE of Aguanga, CA",earthquake,0.27,1.14,0.122,5,reviewed,ci,ci
2019-02-08T03:07:12.850Z,33.4868333,63.2066667,5.13,0.67,ml,30,69,0.02614,0.17,ci,ci37524946,2019-02-08T16:30:22.844Z,"8km NE of Aguanga, CA",earthquake,0.23,0.67,0.157,20,reviewed,ci,ci
2019-02-05T20:44:50.690Z,33.482,63.2068333,5.54,1.68,ml,67,26,0.03088,0.2,ci,ci38218743,2019-02-06T17:17:40.697Z,"8km ENE of Aguanga, CA",earthquake,0.13,0.53,0.153,47,reviewed,ci,ci
2019-02-04T05:48:57.190Z,33.4845,63.2068333,3.85,1.08,ml,35,38,0.02844,0.19,ci,ci38217359,2019-02-04T14:25:58.150Z,"8km NE of Aguanga, CA",earthquake,0.22,0.49,0.12,26,reviewed,ci,ci
2019-02-05T09:45:02.900Z,33.4976667,63.207,4.04,0.87,ml,28,34,0.0159,0.16,ci,ci38218319,2019-02-05T14:34:47.915Z,"9km NE of Aguanga, CA",earthquake,0.22,0.41,0.155,22,reviewed,ci,ci
2019-02-08T05:36:47.670Z,33.5188333,63.207,5.19,0.37,ml,19,68,0.008903,0.13,ci,ci37525010,2019-02-08T16:29:47.740Z,"11km NE of Aguanga, CA",earthquake,0.21,0.77,0.105,10,reviewed,ci,ci
2019-02-09T08:04:54.100Z,33.4833333,63.2073333,4.39,1.28,ml,54,39,0.02966,0.18,ci,ci37526618,2019-02-09T08:16:11.980Z,"8km NE of Aguanga, CA",earthquake,0.18,0.43,0.139,26,automatic,ci,ci
2019-02-08T17:01:42.190Z,33.5201667,63.2075,6.51,0.71,ml,24,54,0.0645,0.16,ci,ci37525650,2019-02-08T17:36:53.926Z,"11km NE of Aguanga, CA",earthquake,0.23,0.71,0.103,18,reviewed,ci,ci
2019-02-05T15:55:21.580Z,33.4833333,63.2076667,5.08,0.67,ml,19,129,0.09388,0.14,ci,ci38218535,2019-02-05T16:25:40.696Z,"8km NE of Aguanga, CA",earthquake,0.22,1.4,0.039,9,reviewed,ci,ci
2019-02-03T20:55:55.910Z,33.494,63.2078333,3.71,0.53,ml,21,50,0.01956,0.09,ci,ci38217207,2019-02-04T18:09:43.356Z,"9km NE of Aguanga, CA",earthquake,0.15,0.25,0.086,10,reviewed,ci,ci
2019-02-07T01:30:04.350Z,33.4998333,63.2078333,4.22,0.86,ml,35,42,0.01425,0.19,ci,ci37522898,2019-02-07T15:58:32.460Z,"9km NE of Aguanga, CA",earthquake,0.24,0.45,0.148,20,reviewed,ci,ci
2019-02-08T09:31:19.300Z,33.4905,63.208,8.41,0.64,ml,25,36,0.08757,0.15,ci,ci37525178,2019-02-08T16:28:22.237Z,"9km NE of Aguanga, CA",earthquake,0.21,0.67,0.11,17,reviewed,ci,ci
2019-02-10T03:18:17.310Z,33.4923333,63.2081667,3.67,0.83,ml,38,36,0.02121,0.2,ci,ci37527354,2019-02-10T03:22:01.963Z,"9km NE of Aguanga, CA",earthquake,0.24,0.65,0.107,24,automatic,ci,ci
2019-02-07T21:13:47.250Z,33.5143333,63.2081667,3.98,0.42,ml,10,99,0.06833,0.1,ci,ci37524418,2019-02-07T22:51:05.904Z,"10km NE of Aguanga, CA",earthquake,0.3,0.69,0.118,7,reviewed,ci,ci
2019-02-05T04:01:20.360Z,33.4936667,63.2083333,4.6,1.07,ml,39,45,0.02002,0.21,ci,ci38218199,2019-02-05T14:37:46.370Z,"9km NE of Aguanga, CA",earthquake,0.23,0.62,0.123,28,reviewed,ci,ci
2019-02-04T00:22:48.370Z,33.4946667,63.2085,6.38,1.47,ml,56,35,0.01914,0.18,ci,ci38217255,2019-02-04T14:27:10.010Z,"9km NE of Aguanga, CA",earthquake,0.17,0.48,0.13,26,reviewed,ci,ci
2019-02-07T18:05:39.460Z,33.497,63.2086667,4.81,0.5,ml,19,111,0.01708,0.08,ci,ci37524018,2019-02-07T22:15:45.618Z,"9km NE of Aguanga, CA",earthquake,0.2,0.47,0.135,7,reviewed,ci,ci
2019-02-10T02:43:48.810Z,33.4936667,63.2088333,3.86,0.9,ml,36,37,0.02017,0.16,ci,ci37527322,2019-02-10T02:47:44.211Z,"9km NE of Aguanga, CA",earthquake,0.2,0.41,0.092,26,automatic,ci,ci
2019-02-08T09:37:29.210Z,33.5,63.209,5.48,0.86,ml,37,32,0.0146,0.16,ci,ci37525194,2019-02-08T16:27:59.176Z,"9km NE of Aguanga, CA",earthquake,0.18,0.53,0.131,24,reviewed,ci,ci
2019-02-06T12:23:55.610Z,33.5131667,63.209,3.62,0.56,ml,15,76,0.007852,0.15,ci,ci38219191,2019-02-06T14:26:14.724Z,"10km NE of Aguanga, CA",earthquake,0.28,0.73,0.064,11,reviewed,ci,ci
2019-02-10T02:58:12.140Z,33.49,63.2091667,2.29,0.42,ml,18,69,0.08749,0.19,ci,ci37527346,2019-02-10T03:01:53.641Z,"9km NE of Aguanga, CA",earthquake,0.37,0.56,0.059,11,automatic,ci,ci
2019-02-03T18:10:07.480Z,33.4995,63.2093333,5.51,0.68,ml,22,45,0.01517,0.12,ci,ci38217175,2019-02-04T14:26:54.442Z,"9km NE of Aguanga, CA",earthquake,0.2,0.69,0.089,16,reviewed,ci,ci
2019-02-10T03:46:05.600Z,33.4923333,63.2103333,3.92,0.97,ml,42,43,0.02189,0.19,ci,ci37527386,2019-02-10T03:49:49.185Z,"9km NE of Aguanga, CA",earthquake,0.23,0.5,0.147,27,automatic,ci,ci
2019-02-10T03:20:35.710Z,33.512,63.2105,3.64,0.66,ml,26,78,0.009072,0.22,ci,ci37527362,2019-02-10T03:24:19.728Z,"10km NE of Aguanga, CA",earthquake,0.33,0.75,0.149,21,automatic,ci,ci
2019-02-05T17:19:34.630Z,33.4863333,63.2106667,4.84,0.9,ml,34,33,0.02755,0.14,ci,ci38218591,2019-02-05T17:42:56.640Z,"8km NE of Aguanga, CA",earthquake,0.17,0.61,0.134,15,reviewed,ci,ci
2019-02-04T11:01:07.680Z,33.4941667,63.2106667,6.3,1.05,ml,39,52,0.02036,0.17,ci,ci38217415,2019-02-04T14:25:51.890Z,"9km NE of Aguanga, CA",earthquake,0.21,0.6,0.092,28,reviewed,ci,ci
2019-02-07T13:51:36.040Z,33.491,63.211,5.37,0.32,ml,19,95,0.02333,0.08,ci,ci37523162,2019-02-07T20:21:43.654Z,"9km NE of Aguanga, CA",earthquake,0.21,0.53,0.113,8,reviewed,ci,ci
2019-02-09T01:32:11.370Z,33.4881667,63.2115,11.11,0.35,ml,15,107,0.08811,0.25,ci,ci37526442,2019-02-09T01:35:54.698Z,"9km NE of Aguanga, CA",earthquake,0.58,1.7,0.142,6,automatic,ci,ci
2019-02-10T03:21:34.110Z,33.4946667,63.2115,4.59,0.56,ml,21,46,0.02024,0.15,ci,ci37527370,2019-02-10T03:25:20.509Z,"9km NE of Aguanga, CA",earthquake,0.27,0.51,0.105,12,automatic,ci,ci
2019-02-08T17:00:27.810Z,33.5021667,63.2115,3.88,0.63,ml,23,38,0.0142,0.18,ci,ci37525642,2019-02-08T17:36:40.646Z,"10km NE of Aguanga, CA",earthquake,0.25,0.76,0.092,14,reviewed,ci,ci
2019-02-08T12:05:34.000Z,33.5,63.2118333,4.63,0.31,ml,17,68,0.07785,0.19,ci,ci37525258,2019-02-08T16:27:14.627Z,"10km NE of Aguanga, CA",earthquake,0.37,0.75,0.11,8,reviewed,ci,ci
2019-02-06T00:43:05.230Z,33.481,63.212,4.48,1.2,ml,41,43,0.03295,0.22,ci,ci38218951,2019-02-06T14:30:03.010Z,"8km ENE of Aguanga, CA",earthquake,0.27,0.57,0.152,27,reviewed,ci,ci
2019-02-09T23:24:55.180Z,33.4958333,63.212,4.63,1.42,ml,46,36,0.08129,0.22,ci,ci37527170,2019-02-09T23:35:55.630Z,"9km NE of Aguanga, CA",earthquake,0.22,0.69,0.145,27,automatic,ci,ci
2019-02-08T01:25:41.330Z,33.505,63.2126667,3.86,0.44,ml,22,45,0.01313,0.18,ci,ci37524714,2019-02-08T16:31:23.221Z,"10km NE of Aguanga, CA",earthquake,0.26,0.68,0.111,14,reviewed,ci,ci
2019-02-06T06:09:55.060Z,33.4833333,63.2133333,4.5,0.99,ml,32,54,0.03114,0.22,ci,ci38219127,2019-02-06T14:27:48.170Z,"9km ENE of Aguanga, CA",earthquake,0.31,0.58,0.093,23,reviewed,ci,ci
2019-02-09T16:39:26.920Z,33.4906667,63.2133333,5.67,0.95,ml,37,37,0.08518,0.18,ci,ci37526946,2019-02-09T16:43:02.216Z,"9km NE of Aguanga, CA",earthquake,0.19,0.95,0.105,24,automatic,ci,ci
2019-02-05T20:25:36.690Z,33.4846667,63.2135,5.08,0.67,ml,30,33,0.02996,0.17,ci,ci38218719,2019-02-05T21:29:08.916Z,"9km ENE of Aguanga, CA",earthquake,0.18,0.82,0.059,8,reviewed,ci,ci
2019-02-08T19:54:39.690Z,33.4878333,63.2135,4.13,0.23,ml,21,56,0.02707,0.1,ci,ci37525922,2019-02-08T20:21:40.376Z,"9km NE of Aguanga, CA",earthquake,0.14,0.25,0.138,12,reviewed,ci,ci
2019-02-03T12:04:45.530Z,33.48,63.2136667,4.98,0.44,ml,30,50,0.03434,0.15,ci,ci38217039,2019-02-04T18:33:13.368Z,"8km ENE of Aguanga, CA",earthquake,0.19,0.49,0.09,5,reviewed,ci,ci
2019-02-08T00:46:38.300Z,33.4901667,63.2138333,4.3,0.5,ml,24,56,0.02512,0.11,ci,ci37524690,2019-02-08T01:24:07.150Z,"9km NE of Aguanga, CA",earthquake,0.16,0.26,0.078,12,reviewed,ci,ci
2019-02-05T22:12:31.450Z,33.4993333,63.215,6.78,1.14,ml,27,41,0.01826,0.12,ci,ci38218815,2019-02-05T22:38:38.226Z,"10km NE of Aguanga, CA",earthquake,0.16,0.66,0.08,13,reviewed,ci,ci
2019-02-09T09:24:23.750Z,33.4918333,63.2151667,6.43,0.89,ml,35,36,0.08343,0.13,ci,ci37526642,2019-02-09T09:28:10.643Z,"9km NE of Aguanga, CA",earthquake,0.15,0.6,0.098,27,automatic,ci,ci
2019-02-05T06:39:23.140Z,33.478,63.2155,4.3,0.85,ml,25,94,0.09567,0.21,ci,ci38218287,2019-02-05T14:35:04.558Z,"8km ENE of Aguanga, CA",earthquake,0.37,0.97,0.147,19,reviewed,ci,ci
2019-02-09T00:28:00.230Z,33.4885,63.2155,4.23,0.76,ml,31,38,0.02724,0.17,ci,ci37526386,2019-02-09T00:31:24.918Z,"9km NE of Aguanga, CA",earthquake,0.22,0.46,0.107,22,automatic,ci,ci
2019-02-07T19:29:13.410Z,33.4846667,63.2165,4.41,0.53,ml,22,105,0.03101,0.12,ci,ci37524234,2019-02-07T22:09:55.008Z,"9km ENE of Aguanga, CA",earthquake,0.22,0.28,0.103,9,reviewed,ci,ci
2019-02-06T11:01:38.110Z,33.564,63.22,6.69,0.54,ml,12,90,0.03245,0.17,ci,ci38219167,2019-02-06T15:11:54.250Z,"10km W of Anza, CA",earthquake,0.59,0.48,0.169,8,reviewed,ci,ci
2019-02-05T08:41:40.030Z,34.01,63.2218333,16.89,0.94,ml,35,119,0.03513,0.15,ci,ci38218311,2019-02-05T15:49:09.588Z,"10km N of Cabazon, CA",earthquake,0.29,0.56,0.124,15,reviewed,ci,ci
2019-02-03T07:07:23.640Z,33.5661667,63.2226667,6.56,0.83,ml,27,52,0.02959,0.16,ci,ci38216999,2019-02-04T14:27:35.455Z,"10km W of Anza, CA",earthquake,0.27,0.49,0.161,16,reviewed,ci,ci
2019-02-07T22:26:20.480Z,33.2335,63.2288333,11.86,0.58,ml,20,60,0.01069,0.16,ci,ci37524498,2019-02-08T17:43:48.250Z,"1km SW of Lake Henshaw, CA",earthquake,0.28,0.72,0.194,8,reviewed,ci,ci
2019-02-05T13:08:10.290Z,33.7266667,63.2303333,16.66,1.02,ml,27,141,0.04877,0.12,ci,ci38218391,2019-02-05T15:59:22.671Z,"5km WSW of Idyllwild, CA",earthquake,0.28,0.38,0.094,13,reviewed,ci,ci
2019-02-08T05:41:53.330Z,33.6465,63.237,17.11,0.52,ml,16,93,0.05268,0.08,ci,ci37525018,2019-02-08T18:47:45.616Z,"11km SSW of Idyllwild, CA",earthquake,0.28,0.42,0.158,4,reviewed,ci,ci
2019-02-05T03:00:54.210Z,32.513,63.2431667,3.94,1.36,ml,15,145,0.09453,0.13,ci,ci38218151,2019-02-05T03:13:20.256Z,"13km WSW of Tecate, B.C., MX",earthquake,0.64,1.03,0.099,10,reviewed,ci,ci
2019-02-09T23:53:20.230Z,33.2235,63.2515,10.19,0.82,ml,27,55,0.01513,0.26,ci,ci37527202,2019-02-09T23:56:55.721Z,"2km SE of Lake Henshaw, CA",earthquake,0.44,0.72,0.147,20,automatic,ci,ci
2019-02-05T04:48:06.950Z,33.2276667,63.256,11.43,2.01,ml,85,15,0.01489,0.17,ci,ci38218239,2019-02-05T16:26:39.207Z,"2km SE of Lake Henshaw, CA",earthquake,0.12,0.36,0.166,55,reviewed,ci,ci
2019-02-09T23:02:05.140Z,33.2288333,63.2588333,10.86,1.35,ml,45,29,0.01638,0.22,ci,ci37527154,2019-02-09T23:12:45.210Z,"2km SE of Lake Henshaw, CA",earthquake,0.27,0.64,0.142,27,automatic,ci,ci
2019-02-08T21:05:22.710Z,33.227,63.259,11,0.78,ml,29,59,0.01737,0.16,ci,ci37526026,2019-02-08T21:56:41.039Z,"3km SE of Lake Henshaw, CA",earthquake,0.22,0.48,0.105,17,reviewed,ci,ci
2019-02-07T08:04:14.580Z,33.2261667,63.2603333,11.67,0.71,ml,17,92,0.01876,0.11,ci,ci37523018,2019-02-07T20:05:39.850Z,"3km SE of Lake Henshaw, CA",earthquake,0.27,0.55,0.131,9,reviewed,ci,ci
2019-02-08T23:21:08.510Z,33.5255,63.2656667,7.63,0.84,ml,33,39,0.03987,0.18,ci,ci37526282,2019-02-08T23:24:50.453Z,"6km WSW of Anza, CA",earthquake,0.22,0.54,0.113,22,automatic,ci,ci
2019-02-09T10:15:39.750Z,33.2306667,63.266,11.47,0.5,ml,22,66,0.02142,0.17,ci,ci37526682,2019-02-09T10:19:25.108Z,"3km ESE of Lake Henshaw, CA",earthquake,0.28,0.5,0.208,9,automatic,ci,ci
